ident,name,lat,long,elev,cou
SJOB,Estáncia Parque Atibaia Heliport,-23.080299377441406,-46.58190155029297,2874,BR
SJOC,Hotel Paradise Heliport,-21.110785,-48.964466,1952,BR
SJOD,Alô Brasil Heliport,-22.970556,-47.298889,1863,BR
SJOE,Haras Cachoeira Heliport,-23.246389389038086,-47.424720764160156,1732,BR
SJOF,Frango Norte Heliport,-23.073610305786133,-47.727500915527344,1726,BR
SJOG,Ariquemes Airport,-9.880436,-63.047115,466,BR
SJOH,Juruti Airport,-2.186667,-56.090279,108,BR
SJOI,Fazenda Jaguatirica Airport,-22.032222747802734,-57.9819450378418,289,BR
SJOJ,Simasa Airport,-4.870714,-47.390409,656,BR
SJOK,Fazenda Modelo Airport,-19.315555572509766,-52.97666549682617,2041,BR
SJOL,RS Morizono Heliport,-23.508056640625,-46.83610916137695,2362,BR
SJOM,Fazenda Karla Renata Airport,-10.632499694824219,-58.44499969482422,991,BR
SJON,Fazenda São José do Generoso Airport,-18.872499465942383,-56.78916549682617,328,BR
SJOO,Doutor João Osmar de Oliveira Airport,-14.134166717529297,-59.81972122192383,864,BR
SJOP,Minas da Conceição Heliport,-19.650833129882812,-43.253055572509766,2789,BR
SJOQ,Cristália Heliport,-22.467777252197266,-46.717498779296875,2185,BR
SJOR,Fazenda Parabúfalos Airport,1.020029,-50.21229,30,BR
SJOS,Tropical Heliport,-19.874439,-45.003562,2412,BR
SJOT,Oliveira Heliport,-27.105627,-48.934243,131,BR
SJOU,Marfrig Frigorífico Airport,-14.453332901000977,-54.03361129760742,1628,BR
SJOV,C.B.E. - Companhia Brasileira de Equipamentos Heliport,-24.1486110687,-48.344165802,2474,BR
SJOW,Fazenda Guadalupe Airport,-20.981666564941406,-50.52694320678711,1188,BR
SJOX,Fazenda Brinquinho Airport,-12.825,-46.244999,3145,BR
SJOY,Fazenda São Miguel Airport,-12.607222,-46.239445,2999,BR
SJOZ,Faria Lima Square Heliport,-23.588629,-46.682732,2612,BR
SJPA,EMAL - Pimenta Bueno Airport,-11.686111450195312,-60.629722595214844,1001,BR
SJPB,Guarapiranga Golfe Heliport,-23.787500381469727,-46.78166580200195,2487,BR
SJPC,Giannone Flavor Heliport,-23.45305633544922,-47.421112060546875,1992,BR
SJPD,Riacho Verde Heliport,-8.256111145019531,-35.772499084472656,1664,BR
SJPE,Praia da Armação Heliport,-23.735000610351562,-45.343055725097656,10,BR
SJPF,Polícia Federal Heliport,-25.515832901000977,-54.5724983215332,709,BR
SJPG,Pista Branca de Neve,-6.125325,-56.399391,545,BR
SJPH,Fazenda Palma Airport,-16.189443588256836,-48.07805633544922,3297,BR
SJPI,Fazenda Pirapitinga Airport,-15.417558,-48.634816,2323,BR
SJPJ,Prefeitura do Município de Jundiaí Heliport,-23.171388626098633,-46.90027618408203,2454,BR
SJPK,Marcos da Cunha Airport,-12.36138916015625,-46.1341667175293,2815,BR
SJPL,Fazenda Austrália Airport,-21.974166870117188,-54.14777755737305,1116,BR
SJPM,Capitão PM Cidimar Antunes de Almeida Heliport,-22.866666793823242,-43.12333297729492,13,BR
SJPN,Campan Heliport,-23.04194450378418,-50.05527877807617,1661,BR
SJPO,Xingó Airport,-9.587778091430664,-37.7783317565918,791,BR
SJPP,Aero Rural Airport,-9.85694408416748,-56.00444412231445,879,BR
SJPQ,Fazenda Buriti Airport,-16.319721,-47.225277,3215,BR
SJPR,Andrieli Base Operacional Airport,-15.5797224045,-54.4077796936,2188,BR
SJPS,Fazenda Monte Belo Airport,-14.979999542236328,-57.991668701171875,636,BR
SJPT,Petrobrás - Refinaria de Capuava Heliport,-23.6527786255,-46.4799995422,2480,BR
SJPU,Pau D`Arco Airport,-7.119999885559082,-56.81444549560547,866,BR
SJPV,Fazenda Cedro Airport,-12.967214,-56.185219,1378,BR
SJPW,Fazenda Guimarães II Airport,-12.901944160461426,-56.371944427490234,1312,BR
SJPX,Fazenda Cidade Verde Airport,-15.4152784348,-54.3722229004,2028,BR
SJPY,Coqueiral Heliport,-16.485421,-39.068166,6,BR
SJPZ,Fazenda Santo Antônio Heliport,-3.1161110401153564,-45.012779235839844,59,BR
SJQA,Fazenda Clarim Airport,-13.212222,-46.238888,3121,BR
SJQB,Fazenda Symalu Airport,-8.327500343322754,-51.10499954223633,601,BR
SJQC,Jequitimar Heliport,-23.968332290649414,-46.18722152709961,36,BR
SJQD,Fazenda São Roque do Vale do Rio Negro Airport,-19.36916732788086,-56.3488883972168,296,BR
SJQE,Graciosa Airport,-25.407713,-49.050479,2999,BR
SJQF,Fazenda Londrina Airport,-13.355555534362793,-57.755001068115234,1690,BR
SJQG,HSBC Heliport,-25.502500534057617,-49.279998779296875,2956,BR
SJQH,Fazenda Tempero Seco Airport,-9.39638900756836,-66.67972564697266,375,BR
SJQI,Porto Jofre Airport,-17.358759,-56.773707,361,BR
SJQJ,Jomarca II Heliport,-23.989721298217773,-46.24222183227539,30,BR
SJQK,Barra do Vento Airport,2.6955599784851074,-60.81420135498047,279,BR
SJQL,Águas Claras Aviação Agrícola Airport,-19.322112,-47.555554,3117,BR
SJQM,Fazenda Valor Heliport,-3.650974,-45.202893,115,BR
SJQN,Quirinópolis Airport,-18.44610023498535,-50.40919876098633,1922,BR
SJQO,Unidade Administrativa Conjunta do IAP/BPAMB Heliport,-25.51416778564453,-48.499168395996094,27,BR
SJQP,Estância Rebog Airport,-12.801619,-50.628347,801,BR
SJQQ,Fazenda Terra Alta Airport,-2.865000009536743,-50.99277877807617,66,BR
SJQR,Jacarezinho Airport,-21.148056030273438,-50.9011116027832,1312,BR
SJQS,Paredão da Serra Airport,-15.471943855285645,-55.720001220703125,2117,BR
SJQT,Fazenda Haras RPC Airport,-20.169079,-43.92747,4209,BR
SJQU,Mantiqueira Heliport,-22.33416748046875,-44.90416717529297,3160,BR
SJQV,Usina Santa Luiza Airport,-21.509166717529297,-48.19722366333008,1978,BR
SJQW,Warna Roos Heliport,-28.181110382080078,-53.21666717529297,1804,BR
SJQX,Fazenda Uruará Airport,-3.523351,-53.393923,797,BR
SJQY,Terminal do Solimões Heliport,-3.944166898727417,-63.163612365722656,112,BR
SJQZ,Dona Iracema Airport,-10.606389045715332,-48.348609924316406,919,BR
SJRA,Pesqueiro Xingu Airport,-5.775000095367432,-52.622222900390625,525,BR
SJRB,Fazenda VR Airport,-10.113056182861328,-52.505001068115234,1191,BR
SJRC,Serra da Borda Airport,-14.8272218704,-59.68805694579999,1575,BR
SJRD,Ilha Josefa Heliport,-23.040555953979492,-44.3922233581543,131,BR
SJRE,Vila Adail Heliport,-23.050326,-47.390181,1975,BR
SJRF,Lavalpa Heliport,-23.293611526489258,-45.97639083862305,1968,BR
SJRG,Rio Grande Regional Airport,-32.083065,-52.167184,27,BR
SJRH,Fazenda Galheiro Airport,-15.308055877685547,-54.59972381591797,1788,BR
SJRI,Condomínio Boa Esperança Airport,-8.406389236450195,-45.44138717651367,1825,BR
SJRJ,Agromineral Mutum Airport,-7.640277862548828,-56.787776947021484,752,BR
SJRK,Agropecuária São Roberto Airport,-9.232221603393555,-50.93027877807617,860,BR
SJRL,Fazenda do Açucar Airport,-14.458610534667969,-56.05277633666992,1001,BR
SJRM,Monte das Oliveiras Heliport,-23.665000915527344,-46.52027893066406,2566,BR
SJRN,Carlos Gomes Center Heliport,-30.031389236450195,-51.176666259765625,419,BR
SJRO,Fazenda Santa Elisa Airport,-20.530555725097656,-50.6349983215332,1312,BR
SJRP,Fazenda Santângelo Agropecuária Airport,-20.13249969482422,-56.37111282348633,450,BR
SJRQ,Hospital São Camilo Pompéia Heliport,-23.533889770499997,-46.688331604,2703,BR
SJRR,Fazenda Barreiro Airport,-17.054166793823242,-50.9283332824707,2461,BR
SJRS,Fazenda Guanabara Airport,-21.343610763549805,-51.4033317565918,1017,BR
SJRT,Fazenda Arrendamento Airport,-14.369443893432617,-54.002498626708984,1499,BR
SJRU,Maria Cecília Lara Campos Heliport,-23.59055519104004,-46.68305587768555,2595,BR
SJRV,PCH Garganta da Jararaca Airport,-13.38611125946045,-57.61555480957031,1394,BR
SJRW,PCH Buriti Airport,-19.341110229492188,-52.68944549560547,1581,BR
SJRX,Grupamento Aéreo da Polícia Militar Heliport,-24.034368,-46.493669,6,BR
SJRY,Mega Mix Heliport,-23.535898,-46.618638,2526,BR
SJRZ,João Domingues de Araújo Helipad,-23.604645,-46.694019,2631,BR
SJSA,Fazenda Aimorés Airport,-22.789722442626953,-54.5977783203125,1263,BR
SJSB,Ilha Guaíba Heliport,-23.00666618347168,-44.03166580200195,197,BR
SJSC,Fazenda São Sebastião do Castelo Airport,-18.66111183166504,-57.6238899230957,358,BR
SJSD,Fazenda São Bento Airport,-21.071248,-55.123229,1752,BR
SJSE,Serabi Airport,-6.3197221755981445,-55.79499816894531,1017,BR
SJSF,Agropecuária Barrinha Airport,-19.831655,-49.679395,1310,BR
SJSG,Usina Serra Grande Heliport,-8.978055953979492,-36.07027816772461,1175,BR
SJSH,Fly Ville Airport,-27.372117,-48.614509,33,BR
SJSJ,Fazenda São José do Cangalha Airport,-19.51555633544922,-52.60472106933594,1201,BR
SJSK,Mário Spada Airport,-17.52833366394043,-42.383609771728516,3271,BR
SJSL,Fazenda Santa Luiza Airport,-23.350885,-53.499599,1162,BR
SJSM,Fazenda Santa Rita Airport,-19.007837,-50.951318,1451,BR
SJSN,Fazenda Carvalho Airport,-14.83666706085205,-49.36138916015625,1871,BR
SJSO,Fazenda Divisão II Airport,-12.953611373901367,-56.31833267211914,1358,BR
SJSQ,Palma Heliport,-16.18833351135254,-48.075557708740234,3320,BR
SJSR,Fazenda Santa Rosa Airport,-13.99222183227539,-49.763057708740234,1044,BR
SJSS,Agrifor Airport,-12.508333206176758,-55.69527816772461,1100,BR
SJST,Umbará Energy Heliport,-25.604167938232422,-49.293609619140625,2798,BR
SJSU,Fazenda São Marcus Airport,-23.564167022705078,-53.79722213745117,1083,BR
SJSV,Fazenda Guiné Airport,-20.248257,-46.191348,2495,BR
SJSW,Natal Mar Heliport,-5.8652777671813965,-35.18027877807617,82,BR
SJSY,Resgate Região Oceânica Heliport,-22.938888549804688,-43.06083297729492,56,BR
SJSZ,Usina Mundial Heliport,-21.19527816772461,-51.21833419799805,1214,BR
SJTA,Cristal Airport,-22.18166732788086,-50.49250030517578,1355,BR
SJTB,Fazenda Buriti Airport,-15.46500015258789,-55.622501373291016,2451,BR
SJTC,Bauru/Arealva–Moussa Nakhal Tobias State Airport,-22.160755,-49.070325,1962,BR
SJTD,Plaza JK Heliport,-23.59055519104004,-46.684444427490234,2618,BR
SJTE,Praia do Algodão Heliport,-22.991111755371094,-44.42277908325195,69,BR
SJTF,Fazenda Mequens Airport,-13.061944007873535,-62.25749969482422,552,BR
SJTG,Fazenda Calcário Tangará Airport,-14.450278282165527,-57.80055618286133,1831,BR
SJTH,Fazenda Pôr do Sol,-16.249545,-47.37075,2963,BR
SJTI,Fazenda Iapó Airport,-24.52777862548828,-50.3658332824707,2700,BR
SJTJ,Fazenda Guanabara Airport,-21.116666793823242,-54.44972229003906,1450,BR
SJTK,Ecofly Airport,-22.29694366455078,-48.120277404785156,2129,BR
SJTL,Aero Agrícola Gaivota Airport,-22.97861099243164,-51.54861068725586,1821,BR
SJTM,Santa Cecília Airport,-20.88777732849121,-50.98833465576172,1260,BR
SJTN,Fazenda Alvorada do Caxingó Airport,-13.375,-46.897499084472656,1742,BR
SJTO,São José Airport,-14.143889427185059,-57.780555725097656,2083,BR
SJTP,Tapurah Airport,-12.722894,-56.502102,1260,BR
SJTQ,Fazenda Santa tereza Airport,-22.36888885498047,-43.25138854980469,2087,BR
SJTR,Angélica IV Heliport,-23.55388832092285,-46.662776947021484,2933,BR
SJTS,Terra Santa Airport,-2.0727779865264893,-56.488887786865234,83,BR
SJTT,Fazenda Lagoa do Barro Airport,-13.238611221313477,-49.709442138671875,926,BR
SJTU,Fazenda Tucano Airport,-13.582777976989746,-57.559444427490234,1765,BR
SJTV,Fazenda Guerra Airport,-11.474166870117188,-57.921112060546875,984,BR
SJTW,Centauro Heliport,-7.818056106567383,-34.91777801513672,66,BR
SJTX,Fazenda Nelore Heliport,-3.731389045715332,-45.27333450317383,182,BR
SJTY,Gran Meliá Mofarrej Heliport,-23.564167022705078,-46.65583419799805,2969,BR
SJTZ,Dom Eliseu Airport,-4.3027777671813965,-47.581668853759766,800,BR
SJUA,Fazenda Ipanema Airport,-13.621507,-46.1379,3101,BR
SJUB,Fazenda Rio Azul Airport,-15.1833333969,-60.221668243399996,896,BR
SJUC,Jardim Paraíso Airport,-12.108332633972168,-45.77750015258789,2395,BR
SJUD,Usina Dourados Airport,-21.990278244018555,-55.11305618286133,1420,BR
SJUE,Ecological Center Heliport,-23.53472137451172,-46.87472152709961,2575,BR
SJUF,Silvestre Heliport,0.8561109900474548,-51.88833236694336,446,BR
SJUG,SPEL Embalagens Helipad,-23.059775,-46.652976,2638,BR
SJUH,Fazenda Lagoinha Airport,-19.238611221313477,-47.497779846191406,3346,BR
SJUI,Fazenda São Francisco Heliport,-22.382221221923828,-47.008331298828125,2149,BR
SJUJ,Fazenda Juína Airport,-13.440685,-59.256831,1900,BR
SJUK,Fazenda Capitão Verdi Airport,-14.359999656677246,-57.91777801513672,2435,BR
SJUL,Fazenda Rio Pardo Airport,-22.877777099609375,-49.037776947021484,2257,BR
SJUM,Umuarama Heliport,-9.742737,-35.819442,16,BR
SJUN,Unimed - Nordeste Helipad,-29.164754,-51.200806,2534,BR
SJUO,Forest Trade Heliport,-23.579444885253906,-46.66166687011719,2526,BR
SJUP,Braskem Heliport,-12.679444313049316,-38.321109771728516,223,BR
SJUQ,Fazenda Vista Alegre Airport,-19.739166259765625,-52.606109619140625,1349,BR
SJUR,Fazenda Reunidas Airport,-13.483526,-54.103724,1575,BR
SJUS,Fazenda Acará Airport,-15.074443817138672,-51.15888977050781,804,BR
SJUT,Cimento Rio Branco Heliport,-25.185277938842773,-49.31666564941406,3066,BR
SJUU,Fazenda Paraná Airport,-14.028056144714355,-46.87111282348633,1450,BR
SJUV,A Universal Heliport,-23.517221450805664,-46.627220153808594,2507,BR
SJUW,CPFL Sede Heliport,-22.857778549194336,-47.04499816894531,2350,BR
SJUX,MBP - Metalúrgica Barra do Piraí Heliport,-22.476388931274414,-43.85166549682617,1182,BR
SJUY,Sinal Empreendimentos Heliport,-22.488332748413086,-41.934444427490234,33,BR
SJUZ,Santo Aleixo Heliport,-22.920833587646484,-46.79194259643555,3006,BR
SJVA,DJY Heliport,-23.597434,-46.685495,2603,BR
SJVB,Fazenda Sagrado Coração de Jesus Airport,-15.0916671753,-60.121665954600005,499,BR
SJVC,Ibiporanga da Felicidade Airport,-20.45916748046875,-49.53361129760742,1779,BR
SJVD,Nazaré da Felicidade Airport,-17.854721069335938,-45.24055480957031,2550,BR
SJVE,VR Campos do Jordão Heliport,-22.74333381652832,-45.544166564941406,5673,BR
SJVF,Fazenda Colorado Airport,-18.817777633666992,-53.8650016784668,1785,BR
SJVG,Jacarecica Heliport,-9.604722023010254,-35.67972183227539,1,BR
SJVH,Condomínio Edifício Mansão Macedo Heliport,-3.72944402695,-38.5011100769,276,BR
SJVI,Zona 01 Heliport,-27.142204,-48.591967,23,BR
SJVJ,Chácara da Capela Heliport,-23.12555694580078,-47.70888900756836,1676,BR
SJVK,Pian Airstrip,-31.079916,-51.895627,72,BR
SJVL,Fazenda Cachoeirinha Airport,-19.359251,-47.129459,3281,BR
SJVM,Estância Califórnia Airport,-9.89194393157959,-56.12944412231445,945,BR
SJVN,Fazenda do Limão Airport,0.28916698694229126,-53.869998931884766,984,BR
SJVO,Aragarças Airport,-15.8994,-52.2411,1061,BR
SJVP,Vila Pitinga Airport,-0.799166977406,-60.0838890076,876,BR
SJVQ,Triálcool Airport,-18.88944435119629,-49.286109924316406,2231,BR
SJVR,Fazenda São Joaquim Airport,-21.491943359375,-56.487220764160156,1181,BR
SJVS,Vale do Paranaíba Airport,-18.70305633544922,-49.68694305419922,1739,BR
SJVT,Rio Negro Heliport,-21.910653,-42.266684,781,BR
SJVU,Hospital Memorial São José Heliport,-8.065278053283691,-34.896942138671875,180,BR
SJVV,Fazenda Catelani Airport,-13.473333358764648,-48.45916748046875,2461,BR
SJVW,Campos Gerais Airport,-8.51694393157959,-46.746944427490234,1706,BR
SJVX,Pagrisa Airport,-3.7005560398101807,-47.76333236694336,453,BR
SJVY,Haras Bela Vista Airport,-5.5416669845581055,-47.502498626708984,335,BR
SJVZ,Fazenda São Paulo Airport,-13.610278129577637,-58.56916809082031,2012,BR
SJWA,Usina Maracaju Airport,-21.345277786254883,-55.43333435058594,1509,BR
SJWB,Pouso Alto Airport,-17.457778930664062,-48.983055114746094,2428,BR
SJWC,Fazenda Nossa Senhora da Muxima Airport,-19.587221,-52.951942,1532,BR
SJWD,Usina Passa Tempo Airport,-21.507221221923828,-54.7158317565918,984,BR
SJWE,Fazenda Araribá Airport,-13.404722213745117,-52.848331451416016,1279,BR
SJWF,Mima Heliport,-21.6472225189209,-41.02360916137695,16,BR
SJWG,Itagro Airport,-29.780277252197266,-55.69722366333008,384,BR
SJWH,Fazenda Santa Inês Airport,-14.651110649108887,-55.383888244628906,1330,BR
SJWI,Fazenda Flor Airport,-21.496944427490234,-53.74972152709961,1420,BR
SJWJ,HPE Heliport,-23.669443130493164,-46.70277786254883,2424,BR
SJWK,Fiec Heliport,-3.7394440174102783,-38.508888244628906,230,BR
SJWL,Boca da Mata Airport,-13.574443817138672,-53.983055114746094,1804,BR
SJWM,Fazenda Sanga Funda Airport,-13.066666603088379,-58.705833435058594,1949,BR
SJWN,Fazenda Santa Dulcina Airport,-23.549999237060547,-49.25,2096,BR
SJWO,Terra Santa Airport,-14.806943893432617,-57.973609924316406,699,BR
SJWP,Warpol Airport,-12.619443893432617,-45.92361068725586,2650,BR
SJWQ,Aeroclube de Birigui - CMTE Munir Djabak Airport,-21.21655,-50.305613,1338,BR
SJWR,Heligalo Heliport,-23.03416633605957,-44.20166778564453,344,BR
SJWS,Praia de Olaria Heliport,-23.766666412353516,-45.405277252197266,10,BR
SJWT,Fazenda Sucuri Airport,-17.395832061767578,-54.75972366333008,1788,BR
SJWU,Fazenda Ideal Airport,-18.667221069335938,-40.33277893066406,471,BR
SJWV,Fazenda São Judas Airport,-13.378055572509766,-50.424442291259766,1030,BR
SJWW,Fazenda Cachoeira Preta Airport,-20.02138900756836,-53.21611022949219,1083,BR
SJWX,Rio Alegre Airport,-22.575000762939453,-52.503055572509766,981,BR
SJWY,Parkway Heliport,-15.911695,-47.971782,3724,BR
SJWZ,E-Tower Helipad,-23.593762,-46.690398,2861,BR
SJXA,Aeromis Airport,-31.292221069335938,-54.15611267089844,886,BR
SJXB,Aquapey Airport,-15.762033,-58.804064,600,BR
SJXC,Usina Santa Cruz Airport,-16.183056,-39.358055,410,BR
SJXD,Escarpas Heliport,-20.640277862548828,-46.00361251831055,2602,BR
SJXE,Sinal Construtora Heliport,-22.683610916137695,-42.369720458984375,68,BR
SJXF,Aloiso Ximenes de Farias Junior Heliport,-3.2230560779571533,-39.25555419921875,33,BR
SJXG,Fazenda Agroplan Airport,-11.662765,-52.861164,1083,BR
SJXH,Águas Frias Airport,-27.216943740844727,-53.272499084472656,1135,BR
SJXJ,Alimentos Dallas Airport,-21.454039,-54.389028,1404,BR
SJXK,Eldorado Helipad,-23.573408,-46.697742,2831,BR
SJXL,Hospital Unimed Primavera Helipad,-5.057847,-42.815899,249,BR
SJXM,Carolina de Assis Repetto Airport,-21.730022,-43.891947,3452,BR
SJXN,Parque Fazenda Bom Futuro Airport,-17.191389083862305,-57.03388977050781,361,BR
SJXO,HP Padilha Heliport,-23.038610458374023,-44.1533317565918,16,BR
SJXP,Alice Maria Sampaio Ferreira Heliport,-23.611173,-46.694571,2579,BR
SJXQ,Ribeirão Shopping Heliport,-21.21176,-47.818122,2037,BR
SJXR,B. Cao Viño Heliport,-24.009943,-46.417628,177,BR
SJXS,Veracel Airport,-16.10444450378418,-39.363887786865234,434,BR
SJXT,Iguassú Heliport,-23.121110916099997,-44.192779541,16,BR
SJXU,Alphaville Gramado Heliport,-29.383612,-50.888332,2684,BR
SJXV,Fazenda Bela Vista Airport,-22.931110382080078,-55.054443359375,1256,BR
SJXW,Fazenda 3M Airport,-21.67361068725586,-54.035831451416016,1155,BR
SJXX,Recreio Airport,-22.679443359375,-55.540557861328125,1968,BR
SJXY,Piratas Mall Heliport,-23.003610610961914,-44.29916763305664,6,BR
SJXZ,Namour Heliport,-23.572779,-46.641109,2900,BR
SJYA,Caraguatá Heliport,-22.920833587646484,-42.477500915527344,162,BR
SJYB,Edifício Plaza I Heliport,-23.61027717590332,-46.695556640625,2648,BR
SJYC,AHE Peixe Angical Airport,-12.203100204467773,-48.46969985961914,808,BR
SJYD,Fazenda Kajussol Airport,-11.9647216796875,-61.686668395996094,636,BR
SJYE,Água Fria Airport,4.620560169219971,-60.277198791503906,994,BR
SJYF,Ajarani Airport,2.007780075073242,-61.475799560546875,594,BR
SJYG,Alto Mucajaí Airport,2.765000104904175,-62.22140121459961,237,BR
SJYH,Fazenda Cachoeira Alta Airport,-8.780178,-50.969022,1020,BR
SJYI,Araí Airport,4.44389009475708,-60.847198486328125,1500,BR
SJYJ,Aratha-Ú Airport,3.160830020904541,-63.78139877319336,236,BR
SJYK,Baixo Catrimani Airport,1.0711100101470947,-62.218299865722656,171,BR
SJYL,Baixo Mucajaí Airport,2.7369399070739746,-62.01940155029297,499,BR
SJYM,Bala Airport,3.8372199535369873,-60.60329818725586,348,BR
SJYN,Centro Empresarial Araguaia II - CEA II Helipad,-23.502096,-46.840859,2687,BR
SJYO,Bananal Airport,4.632780075073242,-60.585601806640625,892,BR
SJYP,Bananeira Airport,4.321109771728516,-60.19390106201172,892,BR
SJYQ,Barreirinha Airport,4.330405,-60.28783,1194,BR
SJYR,Caju Airport,4.709441,-60.510851,794,BR
SJYS,Camará Airport,3.9908299446105957,-60.18170166015625,594,BR
SJYT,Campo Formoso Airport,4.71999979019165,-60.76969909667969,1194,BR
SJYU,Campo Grande Airport,4.68556022644043,-60.802799224853516,1194,BR
SJYV,Cauê-Apiaí Heliport,-24.516666412353516,-48.84972381591797,2959,BR
SJYW,Fazenda Santa Terezinha Airport,-10.331389427185059,-50.940277099609375,748,BR
SJYX,Foz do Chopim Heliport,-25.571833,-53.123084,1240,BR
SJYY,Rio do Sangue Airport,-11.522221565246582,-58.177223205566406,935,BR
SJYZ,Fazenda Lagoa Encantada Airport,-15.270277976989746,-54.25749969482422,1968,BR
SJZA,Capão Alto Airport,-30.67639,-51.525276,107,BR
SJZB,Vale do Tucanã Airport,-10.689443588256836,-58.649723052978516,879,BR
SJZC,Destilaria São Luiz Airport,-8.778888702392578,-35.78499984741211,1371,BR
SJZD,Fazenda Bandeiras Airport,-17.8619441986084,-56.70305633544922,361,BR
SJZE,Fazenda Brioso Airport,-20.237858,-52.380688,1270,BR
SJZF,Fazenda Campo Triste Airport,-20.618610382080078,-52.0180549621582,1197,BR
SJZG,Leonel de Moura Brizola Airport,-10.658332824707031,-51.43611145019531,843,BR
SJZH,Fazenda Rio do Fogo Airport,-10.881667137145996,-54.997779846191406,981,BR
SJZI,Monte Carmelo Heliport,-23.958332061767578,-46.330833435058594,99,BR
SJZJ,Rancho Dória Heliport,-22.698055267333984,-45.529720306396484,5223,BR
SJZK,Projac Heliport,-22.956666946411133,-43.397220611572266,94,BR
